Name:,Earth9-81-2,,,,
Gravity:,9.81m/s^2,,,,
Name:,Moon1-62-8,,,,
Gravity:,1.62m/s^2,,,,
COR:,0.8,,,,
POINTS,TIME (s),X VELOCITY (m/s),Y VELOCITY (m/s),X POSITION (m),Y POSITION (m)
P0,0,0.1,0,0,0
,0.05,10,0.108,0.667,0.0045
,0.1,10,0.189,1.17,0.0126
,0.15,10,0.27,1.67,0.0248
,0.2,10,0.351,2.17,0.041
,0.25,10,0.432,2.67,0.0612
,0.3,10,0.513,3.17,0.0855
,0.35,10,0.594,3.67,0.114
,0.4,10,0.675,4.17,0.146
,0.45,10,0.756,4.67,0.183
,0.5,10,0.837,5.17,0.223
,0.55,10,0.918,5.67,0.268
,0.6,10,0.999,6.17,0.316
,0.65,10,1.08,6.67,0.369
,0.7,10,1.16,7.17,0.426
,0.75,10,1.24,7.67,0.487
,0.8,10,1.32,8.17,0.551
,0.85,10,1.4,8.67,0.62
,0.9,-8,1.49,8.87,0.693
,0.95,-8,1.57,8.47,0.77
,1,-8,1.65,8.07,0.851
,1.05,-8,1.73,7.67,0.936
,1.1,-8,1.81,7.27,1.03
,1.15,-8,1.89,6.87,1.12
,1.2,-8,1.97,6.47,1.22
,1.25,-8,2.05,6.07,1.32
,1.3,-8,2.13,5.67,1.42
,1.35,-8,2.21,5.27,1.53
,1.4,-8,2.3,4.87,1.65
,1.45,-8,2.38,4.47,1.76
,1.5,-8,2.46,4.07,1.88
,1.55,-8,2.54,3.67,2.01
,1.6,-8,2.62,3.27,2.14
,1.65,-8,2.7,2.87,2.27
,1.7,-8,2.78,2.47,2.41
,1.75,-8,2.86,2.07,2.55
,1.8,-8,2.94,1.67,2.7
,1.85,-8,3.02,1.27,2.85
,1.9,-8,3.11,0.865,3
,1.95,-8,3.19,0.465,3.16
,2,-8,3.27,0.0649,3.32
,2.05,-8,3.35,-0.335,3.49
,2.1,-8,3.43,-0.735,3.66
,2.15,-8,3.51,-1.14,3.83
,2.2,-8,3.59,-1.54,4.01
,2.25,-8,3.67,-1.94,4.19
,2.3,-8,3.75,-2.34,4.38
,2.35,-8,3.83,-2.74,4.57
,2.4,-8,3.92,-3.14,4.77
,2.45,-8,4,-3.54,4.96
,2.5,-8,4.08,-3.94,5.17
,,,,,
,,,,,
Name:,Pluto0-42-2,,,,
Gravity:,0.42m/s^2,,,,
COR:,0.2,,,,
POINTS,TIME (s),X VELOCITY (m/s),Y VELOCITY (m/s),X POSITION (m),Y POSITION (m)
P0,0,0.1,0,0,0
,0.05,10,0.028,0.667,0.00117
,0.1,10,0.049,1.17,0.00327
,0.15,10,0.07,1.67,0.00642
,0.2,10,0.091,2.17,0.0106
,0.25,10,0.112,2.67,0.0159
,0.3,10,0.133,3.17,0.0222
,0.35,10,0.154,3.67,0.0295
,0.4,10,0.175,4.17,0.0379
,0.45,10,0.196,4.67,0.0474
,0.5,10,0.217,5.17,0.0579
,0.55,10,0.238,5.67,0.0694
,0.6,10,0.259,6.17,0.082
,0.65,10,0.28,6.67,0.0957
,0.7,10,0.301,7.17,0.11
,0.75,10,0.322,7.67,0.126
,0.8,10,0.343,8.17,0.143
,0.85,10,0.364,8.67,0.161
,0.9,-2,0.385,8.97,0.18
,0.95,-2,0.406,8.87,0.2
